00:00:29:804:430,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:29:807:750,2,18E0FF28,18E0FF28,CAN - EXT,8,FF FF FF FF FF F0 FF FF,Rx,
00:00:29:816:720,2,0CF00400,0CF00400,CAN - EXT,8,01 8A 8A 85 23 00 0F 8A,Rx,
00:00:29:824:330,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:29:829:380,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:29:834:280,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF A7 23 F0 CC FF,Rx,
00:00:29:836:750,2,0CF00400,0CF00400,CAN - EXT,8,61 8A 8A CA 23 00 0F 8A,Rx,
00:00:29:839:280,2,0CF00300,0CF00300,CAN - EXT,8,D0 17 10 FF FF FF 7E FF,Rx,
00:00:29:844:320,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:29:844:880,2,18FEE000,18FEE000,CAN - EXT,8,9A 24 17 00 7F 24 17 00,Rx,
00:00:29:851:030,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:29:854:410,2,18FEF100,18FEF100,CAN - EXT,8,FC A8 11 00 00 5D 00 00,Rx,
00:00:29:856:910,2,0CF00400,0CF00400,CAN - EXT,8,01 8B 8B EA 23 00 0F 8B,Rx,
00:00:29:861:050,2,18FEBF0B,18FEBF0B,CAN - EXT,8,20 11 8B 6F 83 67 FF FF,Rx,
00:00:29:864:380,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:29:876:760,2,0CF00400,0CF00400,CAN - EXT,8,01 8B 8B 38 24 00 0F 8B,Rx,
00:00:29:879:370,2,18FEF200,18FEF200,CAN - EXT,8,5C 00 AC 07 7D 06 FF FF,Rx,
00:00:29:884:330,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:29:889:270,2,0CF00300,0CF00300,CAN - EXT,8,D0 19 11 FF FF FF 7E FF,Rx,
00:00:29:896:830,2,0CF00400,0CF00400,CAN - EXT,8,01 8B 8B 77 24 00 0F 8B,Rx,
00:00:29:899:350,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:29:904:470,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:29:916:730,2,0CF00400,0CF00400,CAN - EXT,8,51 8B 8B AF 24 00 0F 8B,Rx,
00:00:29:924:340,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:29:929:360,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:29:934:410,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF C5 24 F0 CC FF,Rx,
00:00:29:936:990,2,0CF00400,0CF00400,CAN - EXT,8,51 8B 8B E7 24 00 0F 8B,Rx,
00:00:29:939:350,2,0CF00300,0CF00300,CAN - EXT,8,D0 19 11 FF FF FF 7E FF,Rx,
00:00:29:944:370,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:29:944:950,2,18FEE000,18FEE000,CAN - EXT,8,9A 24 17 00 7F 24 17 00,Rx,
00:00:29:951:320,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:29:954:450,2,18FEF100,18FEF100,CAN - EXT,8,FC A0 11 00 00 5D 00 00,Rx,
00:00:29:956:960,2,0CF00400,0CF00400,CAN - EXT,8,41 8B 8B E8 24 00 0F 8B,Rx,
00:00:29:961:330,2,18FEBF0B,18FEBF0B,CAN - EXT,8,10 11 8A 70 84 6A FF FF,Rx,
00:00:29:964:420,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:29:976:800,2,0CF00400,0CF00400,CAN - EXT,8,41 8B 8B F8 24 00 0F 8B,Rx,
00:00:29:979:400,2,18FEF200,18FEF200,CAN - EXT,8,53 00 71 08 7D 06 FF FF,Rx,
00:00:29:984:370,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:29:989:320,2,0CF00300,0CF00300,CAN - EXT,8,D0 1A 11 FF FF FF 7E FF,Rx,
00:00:29:989:890,2,18FEEF00,18FEEF00,CAN - EXT,8,FF FF FF 72 62 7D FF FA,Rx,
00:00:29:996:870,2,0CF00400,0CF00400,CAN - EXT,8,41 8B 8B DD 24 00 0F 8B,Rx,
00:00:29:999:370,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:30:004:500,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:014:350,2,18FEF600,18FEF600,CAN - EXT,8,FF 07 52 FF FF FF FF FF,Rx,
00:00:30:016:810,2,0CF00400,0CF00400,CAN - EXT,8,51 8B 8B B6 24 00 0F 8B,Rx,
00:00:30:024:400,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:029:410,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:30:034:350,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF 96 24 F0 CC FF,Rx,
00:00:30:034:940,2,18FDB400,18FDB400,CAN - EXT,8,1C 2F FF FF FF FF FF FF,Rx,
00:00:30:036:880,2,0CF00400,0CF00400,CAN - EXT,8,71 8B 8B 82 24 00 0F 8B,Rx,
00:00:30:039:360,2,0CF00300,0CF00300,CAN - EXT,8,D0 1A 11 FF FF FF 7E FF,Rx,
00:00:30:044:370,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:044:950,2,18FEE000,18FEE000,CAN - EXT,8,9A 24 17 00 7F 24 17 00,Rx,
00:00:30:051:580,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:30:054:460,2,18FEF100,18FEF100,CAN - EXT,8,FC B8 11 00 00 5D 00 00,Rx,
00:00:30:056:940,2,0CF00400,0CF00400,CAN - EXT,8,11 8B 8C 2A 24 00 0F 8B,Rx,
00:00:30:059:370,2,18FDB300,18FDB300,CAN - EXT,8,6E 29 FF FF FF FF FF FF,Rx,
00:00:30:061:600,2,18FEBF0B,18FEBF0B,CAN - EXT,8,10 11 8A 70 84 6A FF FF,Rx,
00:00:30:064:470,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:076:780,2,0CF00400,0CF00400,CAN - EXT,8,61 8B 8B EF 23 00 0F 8B,Rx,
00:00:30:079:430,2,18FEF200,18FEF200,CAN - EXT,8,66 00 F3 06 7D 06 FF FF,Rx,
00:00:30:084:390,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:089:330,2,0CF00300,0CF00300,CAN - EXT,8,D0 1B 12 FF FF FF 7D FF,Rx,
00:00:30:096:820,2,0CF00400,0CF00400,CAN - EXT,8,71 8B 8B B2 23 00 0F 8B,Rx,
00:00:30:099:380,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:30:104:530,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:116:800,2,0CF00400,0CF00400,CAN - EXT,8,11 8B 8C 8E 23 00 0F 8B,Rx,
00:00:30:124:430,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:129:410,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:30:134:380,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF 78 23 F0 CC FF,Rx,
00:00:30:136:900,2,0CF00400,0CF00400,CAN - EXT,8,41 8C 8B 76 23 00 0F 8C,Rx,
00:00:30:139:400,2,0CF00300,0CF00300,CAN - EXT,8,D0 1B 13 FF FF FF 7D FF,Rx,
00:00:30:144:420,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:144:990,2,18FEE000,18FEE000,CAN - EXT,8,9A 24 17 00 7F 24 17 00,Rx,
00:00:30:151:860,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:30:154:510,2,18FEF100,18FEF100,CAN - EXT,8,FC C8 11 00 00 5D 00 00,Rx,
00:00:30:156:950,2,0CF00400,0CF00400,CAN - EXT,8,51 8C 8B 71 23 00 0F 8C,Rx,
00:00:30:161:850,2,18FEBF0B,18FEBF0B,CAN - EXT,8,50 11 8C 6E 7E 66 FF FF,Rx,
00:00:30:164:470,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:176:810,2,0CF00400,0CF00400,CAN - EXT,8,61 8C 8B 79 23 00 0F 8C,Rx,
00:00:30:179:450,2,18FEF200,18FEF200,CAN - EXT,8,65 00 10 07 7D 06 FF FF,Rx,
00:00:30:184:410,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:189:390,2,0CF00300,0CF00300,CAN - EXT,8,D0 1C 12 FF FF FF 7D FF,Rx,
00:00:30:196:890,2,0CF00400,0CF00400,CAN - EXT,8,21 8C 8C AA 23 00 0F 8C,Rx,
00:00:30:199:470,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:30:204:550,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:216:830,2,0CF00400,0CF00400,CAN - EXT,8,31 8C 8C E5 23 00 0F 8C,Rx,
00:00:30:224:440,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:229:470,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:30:234:400,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF FF 23 F0 CC FF,Rx,
00:00:30:236:900,2,0CF00400,0CF00400,CAN - EXT,8,41 8C 8C 21 24 00 0F 8C,Rx,
00:00:30:239:490,2,0CF00300,0CF00300,CAN - EXT,8,D0 1D 13 FF FF FF 7B FF,Rx,
00:00:30:244:430,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:245:000,2,18FEE000,18FEE000,CAN - EXT,8,9A 24 17 00 7F 24 17 00,Rx,
00:00:30:252:110,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:30:254:550,2,18FEF100,18FEF100,CAN - EXT,8,FC B4 11 00 00 5D 00 00,Rx,
00:00:30:257:020,2,0CF00400,0CF00400,CAN - EXT,8,51 8D 8C 6E 24 00 0F 8D,Rx,
00:00:30:262:110,2,18FEBF0B,18FEBF0B,CAN - EXT,8,50 11 8C 6E 82 68 FF FF,Rx,
00:00:30:264:510,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:276:890,2,0CF00400,0CF00400,CAN - EXT,8,21 8D 8D 9D 24 00 0F 8D,Rx,
00:00:30:279:480,2,18FEF200,18FEF200,CAN - EXT,8,6E 00 67 06 7D 06 FF FF,Rx,
00:00:30:284:440,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:289:390,2,0CF00300,0CF00300,CAN - EXT,8,D0 21 13 FF FF FF 7D FF,Rx,
00:00:30:296:950,2,0CF00400,0CF00400,CAN - EXT,8,51 8D 8D E5 24 00 0F 8D,Rx,
00:00:30:299:450,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:30:304:610,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:316:840,2,0CF00400,0CF00400,CAN - EXT,8,71 8E 8D 18 25 00 0F 8E,Rx,
00:00:30:324:480,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:329:470,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:30:334:480,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF 2B 25 F0 CC FF,Rx,
00:00:30:337:000,2,0CF00400,0CF00400,CAN - EXT,8,71 8E 8D 37 25 00 0F 8E,Rx,
00:00:30:339:450,2,0CF00300,0CF00300,CAN - EXT,8,D0 22 14 FF FF FF 7B FF,Rx,
00:00:30:344:460,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:345:040,2,18FEE000,18FEE000,CAN - EXT,8,9A 24 17 00 7F 24 17 00,Rx,
00:00:30:352:380,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:30:354:560,2,18FEF100,18FEF100,CAN - EXT,8,FC A8 11 00 00 5D 00 00,Rx,
00:00:30:357:090,2,0CF00400,0CF00400,CAN - EXT,8,31 8E 8E 61 25 00 0F 8E,Rx,
00:00:30:362:380,2,18FEBF0B,18FEBF0B,CAN - EXT,8,60 11 89 71 7F 69 FF FF,Rx,
00:00:30:364:540,2,18FEDF00,18FEDF00,CAN - EXT,8,87 A0 28 7D FB FF FF FF,Rx,
00:00:30:376:920,2,0CF00400,0CF00400,CAN - EXT,8,31 8E 8E 54 25 00 0F 8E,Rx,
00:00:30:379:490,2,18FEF200,18FEF200,CAN - EXT,8,72 00 30 06 7E 06 FF FF,Rx,
00:00:30:384:470,2,18FEDF00,18FEDF00,CAN - EXT,8,87 A0 28 7D FB FF FF FF,Rx,
00:00:30:389:420,2,0CF00300,0CF00300,CAN - EXT,8,D0 24 15 FF FF FF 7D FF,Rx,
00:00:30:396:960,2,0CF00400,0CF00400,CAN - EXT,8,41 8E 8E 55 25 00 0F 8E,Rx,
00:00:30:399:460,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:30:404:590,2,18FEDF00,18FEDF00,CAN - EXT,8,87 A0 28 7D FB FF FF FF,Rx,
00:00:30:409:420,2,18FD7C00,18FD7C00,CAN - EXT,8,F8 83 00 00 C3 0F E3 FF,Rx,
00:00:30:416:920,2,0CF00400,0CF00400,CAN - EXT,8,51 8E 8E 40 25 00 0F 8E,Rx,
00:00:30:420:640,2,18FECA00,18FECA00,CAN - EXT,8,00 FF 00 00 00 00 FF FF,Rx,
00:00:30:424:500,2,18FEDF00,18FEDF00,CAN - EXT,8,87 A0 28 7D FB FF FF FF,Rx,
00:00:30:429:590,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:30:434:450,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF 2E 25 F0 CC FF,Rx,
00:00:30:436:940,2,0CF00400,0CF00400,CAN - EXT,8,21 8E 8E 1B 25 00 0F 8E,Rx,
00:00:30:439:500,2,0CF00300,0CF00300,CAN - EXT,8,D0 24 15 FF FF FF 7D FF,Rx,
00:00:30:444:500,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:445:080,2,18FEE000,18FEE000,CAN - EXT,8,9A 24 17 00 7F 24 17 00,Rx,
00:00:30:452:670,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:30:454:570,2,18FEF100,18FEF100,CAN - EXT,8,FC D0 11 00 00 5D 00 00,Rx,
00:00:30:457:090,2,0CF00400,0CF00400,CAN - EXT,8,21 8E 8E 0B 25 00 0F 8E,Rx,
00:00:30:462:670,2,18FEBF0B,18FEBF0B,CAN - EXT,8,40 11 89 71 83 6D FF FF,Rx,
00:00:30:464:570,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:476:950,2,0CF00400,0CF00400,CAN - EXT,8,31 8E 8E CD 24 00 0F 8E,Rx,
00:00:30:479:540,2,18FEF200,18FEF200,CAN - EXT,8,7B 00 C1 05 7D 06 FF FF,Rx,
00:00:30:484:520,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:489:440,2,0CF00300,0CF00300,CAN - EXT,8,D0 23 15 FF FF FF 7E FF,Rx,
00:00:30:490:030,2,18FEEF00,18FEEF00,CAN - EXT,8,FF FF FF 72 60 7D FF FA,Rx,
00:00:30:496:930,2,0CF00400,0CF00400,CAN - EXT,8,31 8E 8E B1 24 00 0F 8E,Rx,
00:00:30:499:500,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:30:504:630,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:514:500,2,18FEF600,18FEF600,CAN - EXT,8,FF 08 52 FF FF FF FF FF,Rx,
00:00:30:516:960,2,0CF00400,0CF00400,CAN - EXT,8,41 8E 8E 87 24 00 0F 8E,Rx,
00:00:30:524:510,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:529:550,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:30:534:480,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF 7B 24 F0 CC FF,Rx,
00:00:30:535:080,2,18FDB400,18FDB400,CAN - EXT,8,08 2F FF FF FF FF FF FF,Rx,
00:00:30:537:050,2,0CF00400,0CF00400,CAN - EXT,8,41 8E 8E 70 24 00 0F 8E,Rx,
00:00:30:539:550,2,0CF00300,0CF00300,CAN - EXT,8,D0 23 15 FF FF FF 7D FF,Rx,
00:00:30:544:540,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:545:120,2,18FEE000,18FEE000,CAN - EXT,8,9A 24 17 00 7F 24 17 00,Rx,
00:00:30:552:910,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:30:554:620,2,18FEF100,18FEF100,CAN - EXT,8,FC 0C 12 00 00 5D 00 00,Rx,
00:00:30:557:170,2,0CF00400,0CF00400,CAN - EXT,8,41 8E 8E 7C 24 00 0F 8E,Rx,
00:00:30:559:550,2,18FEF700,18FEF700,CAN - EXT,8,FF FF FF FF 16 01 FF FF,Rx,
00:00:30:560:130,2,18FDB300,18FDB300,CAN - EXT,8,70 29 FF FF FF FF FF FF,Rx,
00:00:30:562:930,2,18FEBF0B,18FEBF0B,CAN - EXT,8,70 11 8C 6E 82 64 FF FF,Rx,
00:00:30:564:600,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:576:970,2,0CF00400,0CF00400,CAN - EXT,8,31 8E 8E 6A 24 00 0F 8E,Rx,
00:00:30:579:630,2,18FEF200,18FEF200,CAN - EXT,8,7F 00 A1 05 7D 06 FF FF,Rx,
00:00:30:580:190,2,18FEEE00,18FEEE00,CAN - EXT,8,5D FF CC 28 FF FF FF FF,Rx,
00:00:30:584:530,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:589:470,2,0CF00300,0CF00300,CAN - EXT,8,D0 23 15 FF FF FF 7E FF,Rx,
00:00:30:597:050,2,0CF00400,0CF00400,CAN - EXT,8,41 8E 8E 87 24 00 0F 8E,Rx,
00:00:30:599:520,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:30:604:660,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:605:280,2,18FEE400,18FEE400,CAN - EXT,8,FF 3F FC FC 00 7F FF FF,Rx,
00:00:30:616:940,2,0CF00400,0CF00400,CAN - EXT,8,31 8E 8E A1 24 00 0F 8E,Rx,
00:00:30:624:560,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:629:740,2,18FEBD00,18FEBD00,CAN - EXT,8,00 F0 FF FF FF FF FF FF,Rx,
00:00:30:630:340,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:30:634:520,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF B9 24 F0 CC FF,Rx,
00:00:30:637:030,2,0CF00400,0CF00400,CAN - EXT,8,31 8E 8E CA 24 00 0F 8E,Rx,
00:00:30:639:530,2,0CF00300,0CF00300,CAN - EXT,8,D0 23 15 FF FF FF 7E FF,Rx,
00:00:30:644:540,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:645:140,2,18FEE000,18FEE000,CAN - EXT,8,9A 24 17 00 7F 24 17 00,Rx,
00:00:30:649:520,2,18E0FF00,18E0FF00,CAN - EXT,8,00 FF FF FF FF FF FF FF,Rx,
00:00:30:653:190,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:30:654:660,2,18FEF100,18FEF100,CAN - EXT,8,FC 08 12 00 00 5D 00 00,Rx,
00:00:30:657:120,2,0CF00400,0CF00400,CAN - EXT,8,31 8E 8E 0D 25 00 0F 8E,Rx,
00:00:30:663:210,2,18FEBF0B,18FEBF0B,CAN - EXT,8,A0 11 8B 6F 81 65 FF FF,Rx,
00:00:30:664:700,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:669:520,2,18FEF500,18FEF500,CAN - EXT,8,C8 FF FF FF FF FF FF FF,Rx,
00:00:30:676:960,2,0CF00400,0CF00400,CAN - EXT,8,21 8E 8E 1D 25 00 0F 8E,Rx,
00:00:30:679:590,2,18FEF200,18FEF200,CAN - EXT,8,6E 00 8A 06 7D 06 FF FF,Rx,
00:00:30:684:560,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:689:510,2,0CF00300,0CF00300,CAN - EXT,8,D0 24 15 FF FF FF 7E FF,Rx,
00:00:30:697:050,2,0CF00400,0CF00400,CAN - EXT,8,31 8E 8E 40 25 00 0F 8E,Rx,
00:00:30:699:550,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:30:704:680,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:714:540,2,18FEC100,18FEC100,CAN - EXT,8,76 90 42 02 0D 93 42 02,Rx,
00:00:30:717:080,2,0CF00400,0CF00400,CAN - EXT,8,51 8E 8E 51 25 00 0F 8E,Rx,
00:00:30:724:570,2,18FEDF00,18FEDF00,CAN - EXT,8,87 A0 28 7D FB FF FF FF,Rx,
00:00:30:729:600,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:30:734:540,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF 5C 25 F0 CC FF,Rx,
00:00:30:737:090,2,0CF00400,0CF00400,CAN - EXT,8,51 8E 8E 5A 25 00 0F 8E,Rx,
00:00:30:739:580,2,0CF00300,0CF00300,CAN - EXT,8,D0 24 15 FF FF FF 7E FF,Rx,
00:00:30:744:570,2,18FEDF00,18FEDF00,CAN - EXT,8,87 A0 28 7D FB FF FF FF,Rx,
00:00:30:745:150,2,18FEE000,18FEE000,CAN - EXT,8,9A 24 17 00 7F 24 17 00,Rx,
00:00:30:753:460,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:30:754:690,2,18FEF100,18FEF100,CAN - EXT,8,FC 08 12 00 00 5D 00 00,Rx,
00:00:30:757:220,2,0CF00400,0CF00400,CAN - EXT,8,51 8E 8E 6D 25 00 0F 8E,Rx,
00:00:30:763:480,2,18FEBF0B,18FEBF0B,CAN - EXT,8,70 11 8A 70 82 68 FF FF,Rx,
00:00:30:764:640,2,18FEDF00,18FEDF00,CAN - EXT,8,87 A0 28 7D FB FF FF FF,Rx,
00:00:30:777:010,2,0CF00400,0CF00400,CAN - EXT,8,61 8E 8E 39 25 00 0F 8E,Rx,
00:00:30:779:620,2,18FEF200,18FEF200,CAN - EXT,8,84 00 77 05 7D 06 FF FF,Rx,
00:00:30:784:600,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:789:560,2,0CF00300,0CF00300,CAN - EXT,8,D0 25 15 FF FF FF 80 FF,Rx,
00:00:30:797:070,2,0CF00400,0CF00400,CAN - EXT,8,41 8F 8E 20 25 00 0F 8F,Rx,
00:00:30:799:600,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:30:804:720,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:808:420,2,18E0FF28,18E0FF28,CAN - EXT,8,FF FF FF FF FF F0 FF FF,Rx,
00:00:30:817:040,2,0CF00400,0CF00400,CAN - EXT,8,61 8F 8E FA 24 00 0F 8F,Rx,
00:00:30:824:590,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:829:640,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:30:834:560,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF F0 24 F0 CC FF,Rx,
00:00:30:837:060,2,0CF00400,0CF00400,CAN - EXT,8,71 8F 8E DF 24 00 0F 8F,Rx,
00:00:30:839:670,2,0CF00300,0CF00300,CAN - EXT,8,D0 25 15 FF FF FF 80 FF,Rx,
00:00:30:844:620,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:845:200,2,18FEE000,18FEE000,CAN - EXT,8,9A 24 17 00 7F 24 17 00,Rx,
00:00:30:853:750,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:30:854:730,2,18FEF100,18FEF100,CAN - EXT,8,FC 20 12 00 00 5D 00 00,Rx,
00:00:30:857:160,2,0CF00400,0CF00400,CAN - EXT,8,71 8F 8E E1 24 00 0F 8F,Rx,
00:00:30:863:770,2,18FEBF0B,18FEBF0B,CAN - EXT,8,B0 11 8A 70 82 68 FF FF,Rx,
00:00:30:864:680,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:877:030,2,0CF00400,0CF00400,CAN - EXT,8,01 8F 8F C7 24 00 0F 8F,Rx,
00:00:30:879:660,2,18FEF200,18FEF200,CAN - EXT,8,82 00 93 05 7D 06 FF FF,Rx,
00:00:30:884:670,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:30:889:580,2,0CF00300,0CF00300,CAN - EXT,8,D0 26 15 FF FF FF 82 FF,Rx,
00:00:30:897:130,2,0CF00400,0CF00400,CAN - EXT,8,21 8F 8F E4 24 00 0F 8F,Rx,
00:00:30:899:610,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
